grad_clip,lr_schedule,n_epochs,n_h_layers,n_neurones,patience,valid_loss_Net_D_W,valid_loss_Net_D_W_es,valid_loss_Net_D_gc,valid_loss_Net_D_gc_es
4.0,0.01,50,8,50,5,0.0231229625642299,0.0289627276360988,0.0144733358174562,0.0144733358174562
4.0,0.001,50,8,50,5,0.1671085506677627,0.1671085506677627,0.0978518277406692,0.0978518277406692
4.0,0.0001,50,8,50,5,0.4358921349048614,0.4358921349048614,0.3155238628387451,0.3155238628387451
4.0,2e-05,50,8,50,5,1.0527584552764893,1.0527584552764893,0.8612945079803467,0.8612945079803467
4.0,5e-05,50,8,50,5,0.6779216527938843,0.6779216527938843,0.4598768055438995,0.4598768055438995
4.0,1e-06,50,8,50,5,3.916828632354736,3.916828632354736,1.0320411920547483,1.0320411920547483
4.0,1e-08,50,8,50,5,3.956762552261353,3.956762552261353,1.0438613891601562,1.0438613891601562
0.5,0.1,50,8,50,10,0.4973913431167602,0.4973913431167602,1.000541925430298,1.000541925430298
0.5,0.01,50,8,50,10,0.0231229625642299,0.0231229625642299,0.0149113191291689,0.0149113191291689
0.5,0.001,50,8,50,10,0.1671085506677627,0.1671085506677627,0.1097461730241775,0.1097461730241775
0.5,0.0001,50,8,50,10,0.4358921349048614,0.4358921349048614,0.2915249168872833,0.2915249168872833
0.5,2e-05,50,8,50,10,1.0527584552764893,1.0527584552764893,0.8424699902534485,0.8424699902534485
0.5,5e-05,50,8,50,10,0.6779216527938843,0.6779216527938843,0.3811851441860199,0.3811851441860199
0.5,1e-06,50,8,50,10,3.916828632354736,3.916828632354736,1.0317795276641846,1.0317795276641846
0.5,1e-08,50,8,50,10,3.956762552261353,3.956762552261353,1.0438648462295532,1.0438648462295532
1.0,0.1,50,8,50,10,0.4973913431167602,0.4973913431167602,1.0004913806915283,1.0004913806915283
1.0,0.01,50,8,50,10,0.0231229625642299,0.0231229625642299,0.0132991131395101,0.0132991131395101
1.0,0.001,50,8,50,10,0.1671085506677627,0.1671085506677627,0.0994880497455596,0.0994880497455596
1.0,0.0001,50,8,50,10,0.4358921349048614,0.4358921349048614,0.3046430945396423,0.3046430945396423
1.0,2e-05,50,8,50,10,1.0527584552764893,1.0527584552764893,0.8568931818008423,0.8568931818008423
1.0,5e-05,50,8,50,10,0.6779216527938843,0.6779216527938843,0.4080823361873626,0.4080823361873626
1.0,1e-06,50,8,50,10,3.916828632354736,3.916828632354736,1.0320411920547483,1.0320411920547483
1.0,1e-08,50,8,50,10,3.956762552261353,3.956762552261353,1.0438613891601562,1.0438613891601562
2.0,0.1,50,8,50,10,0.4973913431167602,0.4973913431167602,1.0005048513412476,1.0005048513412476
2.0,0.01,50,8,50,10,0.0231229625642299,0.0231229625642299,0.0141412420198321,0.0141412420198321
2.0,0.001,50,8,50,10,0.1671085506677627,0.1671085506677627,0.0979453846812248,0.0979453846812248
2.0,0.0001,50,8,50,10,0.4358921349048614,0.4358921349048614,0.3155238628387451,0.3155238628387451
2.0,2e-05,50,8,50,10,1.0527584552764893,1.0527584552764893,0.8612945079803467,0.8612945079803467
2.0,5e-05,50,8,50,10,0.6779216527938843,0.6779216527938843,0.4598768055438995,0.4598768055438995
2.0,1e-06,50,8,50,10,3.916828632354736,3.916828632354736,1.0320411920547483,1.0320411920547483
2.0,1e-08,50,8,50,10,3.956762552261353,3.956762552261353,1.0438613891601562,1.0438613891601562
4.0,0.1,50,8,50,10,0.4973913431167602,0.4973913431167602,1.000538945198059,1.000538945198059
4.0,0.01,50,8,50,10,0.0231229625642299,0.0231229625642299,0.0144733358174562,0.0144733358174562
4.0,0.001,50,8,50,10,0.1671085506677627,0.1671085506677627,0.0978518277406692,0.0978518277406692
4.0,0.0001,50,8,50,10,0.4358921349048614,0.4358921349048614,0.3155238628387451,0.3155238628387451
4.0,2e-05,50,8,50,10,1.0527584552764893,1.0527584552764893,0.8612945079803467,0.8612945079803467
4.0,5e-05,50,8,50,10,0.6779216527938843,0.6779216527938843,0.4598768055438995,0.4598768055438995
4.0,1e-06,50,8,50,10,3.916828632354736,3.916828632354736,1.0320411920547483,1.0320411920547483
4.0,1e-08,50,8,50,10,3.956762552261353,3.956762552261353,1.0438613891601562,1.0438613891601562
0.5,0.1,50,8,50,15,0.4973913431167602,0.4973913431167602,1.000541925430298,1.000541925430298
0.5,0.01,50,8,50,15,0.0231229625642299,0.0231229625642299,0.0149113191291689,0.0149113191291689
0.5,0.001,50,8,50,15,0.1671085506677627,0.1671085506677627,0.1097461730241775,0.1097461730241775
0.5,0.0001,50,8,50,15,0.4358921349048614,0.4358921349048614,0.2915249168872833,0.2915249168872833
0.5,2e-05,50,8,50,15,1.0527584552764893,1.0527584552764893,0.8424699902534485,0.8424699902534485
0.5,5e-05,50,8,50,15,0.6779216527938843,0.6779216527938843,0.3811851441860199,0.3811851441860199
0.5,1e-06,50,8,50,15,3.916828632354736,3.916828632354736,1.0317795276641846,1.0317795276641846
0.5,1e-08,50,8,50,15,3.956762552261353,3.956762552261353,1.0438648462295532,1.0438648462295532
1.0,0.1,50,8,50,15,0.4973913431167602,0.4973913431167602,1.0004913806915283,1.0004913806915283
1.0,0.01,50,8,50,15,0.0231229625642299,0.0231229625642299,0.0132991131395101,0.0132991131395101
1.0,0.001,50,8,50,15,0.1671085506677627,0.1671085506677627,0.0994880497455596,0.0994880497455596
1.0,0.0001,50,8,50,15,0.4358921349048614,0.4358921349048614,0.3046430945396423,0.3046430945396423
1.0,2e-05,50,8,50,15,1.0527584552764893,1.0527584552764893,0.8568931818008423,0.8568931818008423
1.0,5e-05,50,8,50,15,0.6779216527938843,0.6779216527938843,0.4080823361873626,0.4080823361873626
1.0,1e-06,50,8,50,15,3.916828632354736,3.916828632354736,1.0320411920547483,1.0320411920547483
1.0,1e-08,50,8,50,15,3.956762552261353,3.956762552261353,1.0438613891601562,1.0438613891601562
2.0,0.1,50,8,50,15,0.4973913431167602,0.4973913431167602,1.0005048513412476,1.0005048513412476
2.0,0.01,50,8,50,15,0.0231229625642299,0.0231229625642299,0.0141412420198321,0.0141412420198321
2.0,0.001,50,8,50,15,0.1671085506677627,0.1671085506677627,0.0979453846812248,0.0979453846812248
2.0,0.0001,50,8,50,15,0.4358921349048614,0.4358921349048614,0.3155238628387451,0.3155238628387451
2.0,2e-05,50,8,50,15,1.0527584552764893,1.0527584552764893,0.8612945079803467,0.8612945079803467
2.0,5e-05,50,8,50,15,0.6779216527938843,0.6779216527938843,0.4598768055438995,0.4598768055438995
2.0,1e-06,50,8,50,15,3.916828632354736,3.916828632354736,1.0320411920547483,1.0320411920547483
2.0,1e-08,50,8,50,15,3.956762552261353,3.956762552261353,1.0438613891601562,1.0438613891601562
4.0,0.1,50,8,50,15,0.4973913431167602,0.4973913431167602,1.000538945198059,1.000538945198059
4.0,0.01,50,8,50,15,0.0231229625642299,0.0231229625642299,0.0144733358174562,0.0144733358174562
4.0,0.001,50,8,50,15,0.1671085506677627,0.1671085506677627,0.0978518277406692,0.0978518277406692
4.0,0.0001,50,8,50,15,0.4358921349048614,0.4358921349048614,0.3155238628387451,0.3155238628387451
4.0,2e-05,50,8,50,15,1.0527584552764893,1.0527584552764893,0.8612945079803467,0.8612945079803467
4.0,5e-05,50,8,50,15,0.6779216527938843,0.6779216527938843,0.4598768055438995,0.4598768055438995
4.0,1e-06,50,8,50,15,3.916828632354736,3.916828632354736,1.0320411920547483,1.0320411920547483
4.0,1e-08,50,8,50,15,3.956762552261353,3.956762552261353,1.0438613891601562,1.0438613891601562
0.5,0.1,50,8,50,20,0.4973913431167602,0.4973913431167602,1.000541925430298,1.000541925430298
0.5,0.01,50,8,50,20,0.0231229625642299,0.0231229625642299,0.0149113191291689,0.0149113191291689
0.5,0.001,50,8,50,20,0.1671085506677627,0.1671085506677627,0.1097461730241775,0.1097461730241775
0.5,0.0001,50,8,50,20,0.4358921349048614,0.4358921349048614,0.2915249168872833,0.2915249168872833
0.5,2e-05,50,8,50,20,1.0527584552764893,1.0527584552764893,0.8424699902534485,0.8424699902534485
0.5,5e-05,50,8,50,20,0.6779216527938843,0.6779216527938843,0.3811851441860199,0.3811851441860199
0.5,1e-06,50,8,50,20,3.916828632354736,3.916828632354736,1.0317795276641846,1.0317795276641846
0.5,1e-08,50,8,50,20,3.956762552261353,3.956762552261353,1.0438648462295532,1.0438648462295532
1.0,0.1,50,8,50,20,0.4973913431167602,0.4973913431167602,1.0004913806915283,1.0004913806915283
1.0,0.01,50,8,50,20,0.0231229625642299,0.0231229625642299,0.0132991131395101,0.0132991131395101
1.0,0.001,50,8,50,20,0.1671085506677627,0.1671085506677627,0.0994880497455596,0.0994880497455596
1.0,0.0001,50,8,50,20,0.4358921349048614,0.4358921349048614,0.3046430945396423,0.3046430945396423
1.0,2e-05,50,8,50,20,1.0527584552764893,1.0527584552764893,0.8568931818008423,0.8568931818008423
1.0,5e-05,50,8,50,20,0.6779216527938843,0.6779216527938843,0.4080823361873626,0.4080823361873626
1.0,1e-06,50,8,50,20,3.916828632354736,3.916828632354736,1.0320411920547483,1.0320411920547483
1.0,1e-08,50,8,50,20,3.956762552261353,3.956762552261353,1.0438613891601562,1.0438613891601562
2.0,0.1,50,8,50,20,0.4973913431167602,0.4973913431167602,1.0005048513412476,1.0005048513412476
2.0,0.01,50,8,50,20,0.0231229625642299,0.0231229625642299,0.0141412420198321,0.0141412420198321
2.0,0.001,50,8,50,20,0.1671085506677627,0.1671085506677627,0.0979453846812248,0.0979453846812248
2.0,0.0001,50,8,50,20,0.4358921349048614,0.4358921349048614,0.3155238628387451,0.3155238628387451
2.0,2e-05,50,8,50,20,1.0527584552764893,1.0527584552764893,0.8612945079803467,0.8612945079803467
2.0,5e-05,50,8,50,20,0.6779216527938843,0.6779216527938843,0.4598768055438995,0.4598768055438995
2.0,1e-06,50,8,50,20,3.916828632354736,3.916828632354736,1.0320411920547483,1.0320411920547483
2.0,1e-08,50,8,50,20,3.956762552261353,3.956762552261353,1.0438613891601562,1.0438613891601562
4.0,0.1,50,8,50,20,0.4973913431167602,0.4973913431167602,1.000538945198059,1.000538945198059
4.0,0.01,50,8,50,20,0.0231229625642299,0.0231229625642299,0.0144733358174562,0.0144733358174562
4.0,0.001,50,8,50,20,0.1671085506677627,0.1671085506677627,0.0978518277406692,0.0978518277406692
4.0,0.0001,50,8,50,20,0.4358921349048614,0.4358921349048614,0.3155238628387451,0.3155238628387451
4.0,2e-05,50,8,50,20,1.0527584552764893,1.0527584552764893,0.8612945079803467,0.8612945079803467
4.0,5e-05,50,8,50,20,0.6779216527938843,0.6779216527938843,0.4598768055438995,0.4598768055438995
4.0,1e-06,50,8,50,20,3.916828632354736,3.916828632354736,1.0320411920547483,1.0320411920547483
4.0,1e-08,50,8,50,20,3.956762552261353,3.956762552261353,1.0438613891601562,1.0438613891601562
0.5,0.1,100,8,50,5,0.4973913431167602,0.4973913431167602,1.000541925430298,1.000541925430298
0.5,0.01,100,8,50,5,0.0122168082743883,0.0289627276360988,0.0102612562477588,0.0374717786908149
0.5,0.001,100,8,50,5,0.0841728895902633,0.1171627417206764,0.0626555308699607,0.0724971666932106
0.5,0.0001,100,8,50,5,0.3407554030418396,0.3407554030418396,0.1931663453578949,0.1931663453578949
0.5,2e-05,100,8,50,5,0.7346673011779785,0.7346673011779785,0.5182167291641235,0.5182167291641235
0.5,5e-05,100,8,50,5,0.4100463986396789,0.4100463986396789,0.2868492305278778,0.2868492305278778
0.5,1e-06,100,8,50,5,3.878931760787964,3.878931760787964,1.0215030908584597,1.0215030908584597
0.5,1e-08,100,8,50,5,3.956197500228882,3.956197500228882,1.043731451034546,1.043731451034546
1.0,0.1,100,8,50,5,0.4973913431167602,0.4973913431167602,1.0004913806915283,1.0004913806915283
1.0,0.01,100,8,50,5,0.0122168082743883,0.0289627276360988,0.0083026485517621,0.0385037809610366
1.0,0.001,100,8,50,5,0.0841728895902633,0.1171627417206764,0.0599788948893547,0.0994880497455596
1.0,0.0001,100,8,50,5,0.3407554030418396,0.3407554030418396,0.2166371941566467,0.2166371941566467
1.0,2e-05,100,8,50,5,0.7346673011779785,0.7346673011779785,0.5994595289230347,0.5994595289230347
1.0,5e-05,100,8,50,5,0.4100463986396789,0.4100463986396789,0.299601674079895,0.299601674079895
1.0,1e-06,100,8,50,5,3.878931760787964,3.878931760787964,1.022797465324402,1.022797465324402
1.0,1e-08,100,8,50,5,3.956197500228882,3.956197500228882,1.0437248945236206,1.0437248945236206
2.0,0.1,100,8,50,5,0.4973913431167602,0.4973913431167602,1.0005048513412476,1.0005048513412476
2.0,0.01,100,8,50,5,0.0122168082743883,0.0289627276360988,0.0103880148380994,0.0373052768409252
2.0,0.001,100,8,50,5,0.0841728895902633,0.1171627417206764,0.059972483664751,0.0771478191018104
2.0,0.0001,100,8,50,5,0.3407554030418396,0.3407554030418396,0.2484536916017532,0.2484536916017532
2.0,2e-05,100,8,50,5,0.7346673011779785,0.7346673011779785,0.6416328549385071,0.6416328549385071
2.0,5e-05,100,8,50,5,0.4100463986396789,0.4100463986396789,0.3113739192485809,0.3113739192485809
2.0,1e-06,100,8,50,5,3.878931760787964,3.878931760787964,1.022797465324402,1.022797465324402
2.0,1e-08,100,8,50,5,3.956197500228882,3.956197500228882,1.0437248945236206,1.0437248945236206
4.0,0.1,100,8,50,5,0.4973913431167602,0.4973913431167602,1.000538945198059,1.000538945198059
4.0,0.01,100,8,50,5,0.0122168082743883,0.0289627276360988,0.0112875523045659,0.0144733358174562
4.0,0.001,100,8,50,5,0.0841728895902633,0.1171627417206764,0.0589199997484684,0.0618101693689823
4.0,0.0001,100,8,50,5,0.3407554030418396,0.3407554030418396,0.2484536916017532,0.2484536916017532
4.0,2e-05,100,8,50,5,0.7346673011779785,0.7346673011779785,0.6416328549385071,0.6416328549385071
4.0,5e-05,100,8,50,5,0.4100463986396789,0.4100463986396789,0.3113834857940674,0.3113834857940674
4.0,1e-06,100,8,50,5,3.878931760787964,3.878931760787964,1.022797465324402,1.022797465324402
4.0,1e-08,100,8,50,5,3.956197500228882,3.956197500228882,1.0437248945236206,1.0437248945236206
0.5,0.1,100,8,50,10,0.4973913431167602,0.4973913431167602,1.000541925430298,1.000541925430298
0.5,0.01,100,8,50,10,0.0122168082743883,0.0231229625642299,0.0102612562477588,0.0149113191291689
0.5,0.001,100,8,50,10,0.0841728895902633,0.0841728895902633,0.0626555308699607,0.0626555308699607
0.5,0.0001,100,8,50,10,0.3407554030418396,0.3407554030418396,0.1931663453578949,0.1931663453578949
0.5,2e-05,100,8,50,10,0.7346673011779785,0.7346673011779785,0.5182167291641235,0.5182167291641235
0.5,5e-05,100,8,50,10,0.4100463986396789,0.4100463986396789,0.2868492305278778,0.2868492305278778
0.5,1e-06,100,8,50,10,3.878931760787964,3.878931760787964,1.0215030908584597,1.0215030908584597
0.5,1e-08,100,8,50,10,3.956197500228882,3.956197500228882,1.043731451034546,1.043731451034546
1.0,0.1,100,8,50,10,0.4973913431167602,0.4973913431167602,1.0004913806915283,1.0004913806915283
1.0,0.01,100,8,50,10,0.0122168082743883,0.0231229625642299,0.0083026485517621,0.0083026485517621
1.0,0.001,100,8,50,10,0.0841728895902633,0.0841728895902633,0.0599788948893547,0.0599788948893547
1.0,0.0001,100,8,50,10,0.3407554030418396,0.3407554030418396,0.2166371941566467,0.2166371941566467
1.0,2e-05,100,8,50,10,0.7346673011779785,0.7346673011779785,0.5994595289230347,0.5994595289230347
1.0,5e-05,100,8,50,10,0.4100463986396789,0.4100463986396789,0.299601674079895,0.299601674079895
1.0,1e-06,100,8,50,10,3.878931760787964,3.878931760787964,1.022797465324402,1.022797465324402
1.0,1e-08,100,8,50,10,3.956197500228882,3.956197500228882,1.0437248945236206,1.0437248945236206
2.0,0.1,100,8,50,10,0.4973913431167602,0.4973913431167602,1.0005048513412476,1.0005048513412476
2.0,0.01,100,8,50,10,0.0122168082743883,0.0231229625642299,0.0103880148380994,0.0141412420198321
2.0,0.001,100,8,50,10,0.0841728895902633,0.0841728895902633,0.059972483664751,0.0771478191018104
2.0,0.0001,100,8,50,10,0.3407554030418396,0.3407554030418396,0.2484536916017532,0.2484536916017532
2.0,2e-05,100,8,50,10,0.7346673011779785,0.7346673011779785,0.6416328549385071,0.6416328549385071
2.0,5e-05,100,8,50,10,0.4100463986396789,0.4100463986396789,0.3113739192485809,0.3113739192485809
2.0,1e-06,100,8,50,10,3.878931760787964,3.878931760787964,1.022797465324402,1.022797465324402
2.0,1e-08,100,8,50,10,3.956197500228882,3.956197500228882,1.0437248945236206,1.0437248945236206
4.0,0.1,100,8,50,10,0.4973913431167602,0.4973913431167602,1.000538945198059,1.000538945198059
4.0,0.01,100,8,50,10,0.0122168082743883,0.0231229625642299,0.0112875523045659,0.0144733358174562
4.0,0.001,100,8,50,10,0.0841728895902633,0.0841728895902633,0.0589199997484684,0.0618101693689823
4.0,0.0001,100,8,50,10,0.3407554030418396,0.3407554030418396,0.2484536916017532,0.2484536916017532
4.0,2e-05,100,8,50,10,0.7346673011779785,0.7346673011779785,0.6416328549385071,0.6416328549385071
4.0,5e-05,100,8,50,10,0.4100463986396789,0.4100463986396789,0.3113834857940674,0.3113834857940674
4.0,1e-06,100,8,50,10,3.878931760787964,3.878931760787964,1.022797465324402,1.022797465324402
4.0,1e-08,100,8,50,10,3.956197500228882,3.956197500228882,1.0437248945236206,1.0437248945236206
0.5,0.1,100,8,50,15,0.4973913431167602,0.4973913431167602,1.000541925430298,1.000541925430298
0.5,0.01,100,8,50,15,0.0122168082743883,0.0203745942562818,0.0102612562477588,0.0149113191291689
0.5,0.001,100,8,50,15,0.0841728895902633,0.0841728895902633,0.0626555308699607,0.0626555308699607
0.5,0.0001,100,8,50,15,0.3407554030418396,0.3407554030418396,0.1931663453578949,0.1931663453578949
0.5,2e-05,100,8,50,15,0.7346673011779785,0.7346673011779785,0.5182167291641235,0.5182167291641235
0.5,5e-05,100,8,50,15,0.4100463986396789,0.4100463986396789,0.2868492305278778,0.2868492305278778
0.5,1e-06,100,8,50,15,3.878931760787964,3.878931760787964,1.0215030908584597,1.0215030908584597
0.5,1e-08,100,8,50,15,3.956197500228882,3.956197500228882,1.043731451034546,1.043731451034546
1.0,0.1,100,8,50,15,0.4973913431167602,0.4973913431167602,1.0004913806915283,1.0004913806915283
1.0,0.01,100,8,50,15,0.0122168082743883,0.0203745942562818,0.0083026485517621,0.0083026485517621
1.0,0.001,100,8,50,15,0.0841728895902633,0.0841728895902633,0.0599788948893547,0.0599788948893547
1.0,0.0001,100,8,50,15,0.3407554030418396,0.3407554030418396,0.2166371941566467,0.2166371941566467
1.0,2e-05,100,8,50,15,0.7346673011779785,0.7346673011779785,0.5994595289230347,0.5994595289230347
1.0,5e-05,100,8,50,15,0.4100463986396789,0.4100463986396789,0.299601674079895,0.299601674079895
1.0,1e-06,100,8,50,15,3.878931760787964,3.878931760787964,1.022797465324402,1.022797465324402
1.0,1e-08,100,8,50,15,3.956197500228882,3.956197500228882,1.0437248945236206,1.0437248945236206
2.0,0.1,100,8,50,15,0.4973913431167602,0.4973913431167602,1.0005048513412476,1.0005048513412476
2.0,0.01,100,8,50,15,0.0122168082743883,0.0203745942562818,0.0103880148380994,0.0103880148380994
2.0,0.001,100,8,50,15,0.0841728895902633,0.0841728895902633,0.059972483664751,0.059972483664751
2.0,0.0001,100,8,50,15,0.3407554030418396,0.3407554030418396,0.2484536916017532,0.2484536916017532
2.0,2e-05,100,8,50,15,0.7346673011779785,0.7346673011779785,0.6416328549385071,0.6416328549385071
2.0,5e-05,100,8,50,15,0.4100463986396789,0.4100463986396789,0.3113739192485809,0.3113739192485809
2.0,1e-06,100,8,50,15,3.878931760787964,3.878931760787964,1.022797465324402,1.022797465324402
2.0,1e-08,100,8,50,15,3.956197500228882,3.956197500228882,1.0437248945236206,1.0437248945236206
4.0,0.1,100,8,50,15,0.4973913431167602,0.4973913431167602,1.000538945198059,1.000538945198059
4.0,0.01,100,8,50,15,0.0122168082743883,0.0203745942562818,0.0112875523045659,0.0144733358174562
4.0,0.001,100,8,50,15,0.0841728895902633,0.0841728895902633,0.0589199997484684,0.0589199997484684
4.0,0.0001,100,8,50,15,0.3407554030418396,0.3407554030418396,0.2484536916017532,0.2484536916017532
4.0,2e-05,100,8,50,15,0.7346673011779785,0.7346673011779785,0.6416328549385071,0.6416328549385071
4.0,5e-05,100,8,50,15,0.4100463986396789,0.4100463986396789,0.3113834857940674,0.3113834857940674
4.0,1e-06,100,8,50,15,3.878931760787964,3.878931760787964,1.022797465324402,1.022797465324402
4.0,1e-08,100,8,50,15,3.956197500228882,3.956197500228882,1.0437248945236206,1.0437248945236206
0.5,0.1,100,8,50,20,0.4973913431167602,0.4973913431167602,1.000541925430298,1.000541925430298
0.5,0.01,100,8,50,20,0.0122168082743883,0.0122168082743883,0.0102612562477588,0.0102612562477588
0.5,0.001,100,8,50,20,0.0841728895902633,0.0841728895902633,0.0626555308699607,0.0626555308699607
0.5,0.0001,100,8,50,20,0.3407554030418396,0.3407554030418396,0.1931663453578949,0.1931663453578949
0.5,2e-05,100,8,50,20,0.7346673011779785,0.7346673011779785,0.5182167291641235,0.5182167291641235
0.5,5e-05,100,8,50,20,0.4100463986396789,0.4100463986396789,0.2868492305278778,0.2868492305278778
0.5,1e-06,100,8,50,20,3.878931760787964,3.878931760787964,1.0215030908584597,1.0215030908584597
0.5,1e-08,100,8,50,20,3.956197500228882,3.956197500228882,1.043731451034546,1.043731451034546
1.0,0.1,100,8,50,20,0.4973913431167602,0.4973913431167602,1.0004913806915283,1.0004913806915283
1.0,0.01,100,8,50,20,0.0122168082743883,0.0122168082743883,0.0083026485517621,0.0083026485517621
1.0,0.001,100,8,50,20,0.0841728895902633,0.0841728895902633,0.0599788948893547,0.0599788948893547
1.0,0.0001,100,8,50,20,0.3407554030418396,0.3407554030418396,0.2166371941566467,0.2166371941566467
1.0,2e-05,100,8,50,20,0.7346673011779785,0.7346673011779785,0.5994595289230347,0.5994595289230347
1.0,5e-05,100,8,50,20,0.4100463986396789,0.4100463986396789,0.299601674079895,0.299601674079895
1.0,1e-06,100,8,50,20,3.878931760787964,3.878931760787964,1.022797465324402,1.022797465324402
1.0,1e-08,100,8,50,20,3.956197500228882,3.956197500228882,1.0437248945236206,1.0437248945236206
2.0,0.1,100,8,50,20,0.4973913431167602,0.4973913431167602,1.0005048513412476,1.0005048513412476
2.0,0.01,100,8,50,20,0.0122168082743883,0.0122168082743883,0.0103880148380994,0.0103880148380994
2.0,0.001,100,8,50,20,0.0841728895902633,0.0841728895902633,0.059972483664751,0.059972483664751
2.0,0.0001,100,8,50,20,0.3407554030418396,0.3407554030418396,0.2484536916017532,0.2484536916017532
2.0,2e-05,100,8,50,20,0.7346673011779785,0.7346673011779785,0.6416328549385071,0.6416328549385071
2.0,5e-05,100,8,50,20,0.4100463986396789,0.4100463986396789,0.3113739192485809,0.3113739192485809
2.0,1e-06,100,8,50,20,3.878931760787964,3.878931760787964,1.022797465324402,1.022797465324402
2.0,1e-08,100,8,50,20,3.956197500228882,3.956197500228882,1.0437248945236206,1.0437248945236206
4.0,0.1,100,8,50,20,0.4973913431167602,0.4973913431167602,1.000538945198059,1.000538945198059
4.0,0.01,100,8,50,20,0.0122168082743883,0.0122168082743883,0.0112875523045659,0.0144733358174562
4.0,0.001,100,8,50,20,0.0841728895902633,0.0841728895902633,0.0589199997484684,0.0589199997484684
4.0,0.0001,100,8,50,20,0.3407554030418396,0.3407554030418396,0.2484536916017532,0.2484536916017532
4.0,2e-05,100,8,50,20,0.7346673011779785,0.7346673011779785,0.6416328549385071,0.6416328549385071
4.0,5e-05,100,8,50,20,0.4100463986396789,0.4100463986396789,0.3113834857940674,0.3113834857940674
4.0,1e-06,100,8,50,20,3.878931760787964,3.878931760787964,1.022797465324402,1.022797465324402
4.0,1e-08,100,8,50,20,3.956197500228882,3.956197500228882,1.0437248945236206,1.0437248945236206
0.5,0.1,30,8,100,5,16.758878707885742,41.18096160888672,1.0005569458007812,1.0005569458007812
0.5,0.01,30,8,100,5,0.0569200925529003,0.0569200925529003,0.0207290071994066,0.0466227382421493
0.5,0.001,30,8,100,5,0.2344147711992263,0.2344147711992263,0.1416149139404297,0.1416149139404297
0.5,0.0001,30,8,100,5,0.4464676678180694,0.4464676678180694,0.2928110063076019,0.2928110063076019
0.5,2e-05,30,8,100,5,1.0619364976882937,1.0619364976882937,0.7917284965515137,0.7917284965515137
0.5,5e-05,30,8,100,5,0.5451657772064209,0.5451657772064209,0.369671493768692,0.369671493768692
0.5,1e-06,30,8,100,5,7.041652679443359,7.041652679443359,1.1720272302627563,1.1720272302627563
0.5,1e-08,30,8,100,5,7.115869522094727,7.115869522094727,1.221183180809021,1.221183180809021
1.0,0.1,30,8,100,5,16.758878707885742,41.18096160888672,1.000549554824829,1.000549554824829
1.0,0.01,30,8,100,5,0.0569200925529003,0.0569200925529003,0.02600391022861,0.02600391022861
1.0,0.001,30,8,100,5,0.2344147711992263,0.2344147711992263,0.1386172622442245,0.1386172622442245
1.0,0.0001,30,8,100,5,0.4464676678180694,0.4464676678180694,0.3044876456260681,0.3044876456260681
1.0,2e-05,30,8,100,5,1.0619364976882937,1.0619364976882937,0.8110843300819397,0.8110843300819397
1.0,5e-05,30,8,100,5,0.5451657772064209,0.5451657772064209,0.3887905478477478,0.3887905478477478
1.0,1e-06,30,8,100,5,7.041652679443359,7.041652679443359,1.172279953956604,1.172279953956604
1.0,1e-08,30,8,100,5,7.115869522094727,7.115869522094727,1.2211835384368896,1.2211835384368896
2.0,0.1,30,8,100,5,16.758878707885742,41.18096160888672,1.0006238222122192,1.0006238222122192
2.0,0.01,30,8,100,5,0.0569200925529003,0.0569200925529003,0.0281901787966489,0.0486312359571456
2.0,0.001,30,8,100,5,0.2344147711992263,0.2344147711992263,0.135829895734787,0.135829895734787
2.0,0.0001,30,8,100,5,0.4464676678180694,0.4464676678180694,0.3274653851985931,0.3274653851985931
2.0,2e-05,30,8,100,5,1.0619364976882937,1.0619364976882937,0.8297572731971741,0.8297572731971741
2.0,5e-05,30,8,100,5,0.5451657772064209,0.5451657772064209,0.4501601755619049,0.4501601755619049
2.0,1e-06,30,8,100,5,7.041652679443359,7.041652679443359,1.1726068258285522,1.1726068258285522
2.0,1e-08,30,8,100,5,7.115869522094727,7.115869522094727,1.2211846113204956,1.2211846113204956
4.0,0.1,30,8,100,5,16.758878707885742,41.18096160888672,1.0005391836166382,1.0005391836166382
4.0,0.01,30,8,100,5,0.0569200925529003,0.0569200925529003,0.0420311167836189,0.0420311167836189
4.0,0.001,30,8,100,5,0.2344147711992263,0.2344147711992263,0.1361594051122665,0.1361594051122665
4.0,0.0001,30,8,100,5,0.4464676678180694,0.4464676678180694,0.3333950638771057,0.3333950638771057
4.0,2e-05,30,8,100,5,1.0619364976882937,1.0619364976882937,0.8332798480987549,0.8332798480987549
4.0,5e-05,30,8,100,5,0.5451657772064209,0.5451657772064209,0.4916821718215942,0.4916821718215942
4.0,1e-06,30,8,100,5,7.041652679443359,7.041652679443359,1.1739860773086548,1.1739860773086548
4.0,1e-08,30,8,100,5,7.115869522094727,7.115869522094727,1.2211885452270508,1.2211885452270508
0.5,0.1,30,8,100,10,16.758878707885742,16.758878707885742,1.0005569458007812,1.0005569458007812
0.5,0.01,30,8,100,10,0.0569200925529003,0.0569200925529003,0.0207290071994066,0.0207290071994066
0.5,0.001,30,8,100,10,0.2344147711992263,0.2344147711992263,0.1416149139404297,0.1416149139404297
0.5,0.0001,30,8,100,10,0.4464676678180694,0.4464676678180694,0.2928110063076019,0.2928110063076019
0.5,2e-05,30,8,100,10,1.0619364976882937,1.0619364976882937,0.7917284965515137,0.7917284965515137
